Brand_c,Price,Kilometers,Seats,Doors,Brand_Model_code,Car_Age,Country_c,Gearbox_c,Fuel_c,Seller_c,Type_c,Drivetrain_c,Upholstery_c,Color_c,Body_Type_c
12,23990.0,67645.0,5.0,4.0,12.611,4,0,0,0,0,0,1,1,3,0
12,12990.0,16813.0,5.0,5.0,12.271,5,3,0,0,0,0,0,0,2,2
12,23990.0,1000.0,4.0,5.0,12.687,0,0,0,3,0,3,0,0,6,1
12,15836.0,51000.0,5.0,4.0,12.552,4,0,1,0,0,0,0,0,5,0
12,18950.0,59385.0,5.0,5.0,12.611,8,3,0,1,0,0,0,1,1,0
12,17000.0,1.0,5.0,5.0,12.358,0,0,1,0,0,1,0,0,6,1
12,12249.0,85789.0,5.0,4.0,12.503,9,0,0,0,0,0,0,0,2,3
12,13840.0,2595.0,5.0,5.0,12.271,2,0,1,0,0,0,0,0,2,2
12,16770.0,47000.0,5.0,5.0,12.477,5,0,0,8,0,0,0,1,1,0
12,14800.0,124227.0,5.0,5.0,12.611,9,2,1,0,0,0,0,0,5,0
12,15993.0,127978.0,5.0,5.0,12.477,6,2,0,8,0,0,0,1,3,0
12,17500.0,213826.0,5.0,5.0,12.971,7,0,0,1,0,0,1,1,0,0
12,10200.0,114000.0,5.0,5.0,12.503,7,3,1,1,0,0,0,0,0,3
12,14480.0,44291.0,5.0,5.0,12.358,2,0,1,0,0,0,0,0,0,2
12,4499.0,124196.0,3.0,4.0,12.205,13,0,1,1,0,0,0,0,2,5
12,14870.0,58950.0,5.0,5.0,12.503,4,1,0,5,0,0,0,0,1,1
12,27229.0,10.0,5.0,5.0,12.611,0,0,1,0,0,2,0,0,2,0
12,8790.0,122845.0,5.0,4.0,12.503,9,0,1,0,0,0,0,0,2,1
12,7950.0,92774.0,5.0,5.0,12.247,10,3,1,1,0,0,0,0,1,1
12,25900.0,10000.0,5.0,5.0,12.611,1,1,1,2,0,0,0,0,0,0
12,25990.0,10.0,5.0,5.0,12.503,1,3,0,0,0,0,0,0,3,3
12,18890.0,38661.0,5.0,5.0,12.611,5,0,1,7,0,0,0,0,1,0
12,17600.0,71000.0,5.0,5.0,12.611,6,4,1,0,0,0,0,0,6,0
12,23999.0,19747.0,5.0,4.0,12.796,3,0,0,3,0,0,0,0,1,1
12,12988.0,5654.0,5.0,5.0,12.271,5,0,1,0,0,0,0,0,0,2
12,25990.0,66600.0,5.0,5.0,12.611,4,0,0,1,0,0,0,1,2,0
12,15890.0,36000.0,5.0,5.0,12.552,5,0,1,0,0,0,0,2,0,0
12,33580.0,35.0,5.0,4.0,12.611,2,0,0,0,0,0,1,1,0,0
12,2750.0,193159.0,5.0,5.0,12.271,15,2,1,0,0,0,0,0,5,2
12,13700.0,178000.0,5.0,5.0,12.611,9,1,0,1,0,0,0,2,1,0
12,18490.0,3893.0,5.0,5.0,12.437,2,0,0,0,0,0,0,0,6,0
12,15490.0,58000.0,5.0,5.0,12.503,6,3,0,0,0,0,0,4,1,1
12,18900.0,98658.0,5.0,5.0,12.611,4,3,1,1,0,0,0,0,1,0
12,15940.0,10.0,5.0,4.0,12.358,1,0,1,0,0,2,0,0,2,1
12,16100.0,15.0,5.0,5.0,12.437,1,0,1,2,0,0,0,0,2,0
12,26730.0,10.0,5.0,4.0,12.611,1,0,1,0,0,2,0,0,2,0
12,13990.0,8000.0,5.0,4.0,12.271,3,0,1,0,0,0,0,0,1,2
12,16495.0,54457.0,5.0,5.0,12.358,3,3,1,0,0,0,0,0,3,1
12,9990.0,20000.0,5.0,4.0,12.271,6,0,1,0,0,0,0,3,1,2
12,21990.0,5600.0,5.0,5.0,12.552,2,0,0,3,0,0,0,0,3,0
12,19880.0,33818.0,5.0,5.0,12.503,3,0,0,0,0,0,0,0,0,1
12,24800.0,15500.0,5.0,5.0,12.552,2,1,0,2,0,3,0,3,5,0
12,27490.0,17200.0,5.0,5.0,12.503,5,0,1,0,0,0,1,2,3,1
12,23999.0,31971.0,5.0,4.0,12.796,3,0,0,3,0,0,0,0,1,1
12,17995.0,10.0,5.0,5.0,12.437,1,0,1,0,0,2,0,0,6,0
12,15480.0,43123.0,5.0,5.0,12.358,2,0,0,0,0,0,0,0,3,2
12,23995.0,10.0,5.0,5.0,12.503,0,0,0,0,0,2,0,1,1,1
12,12900.0,52498.0,5.0,5.0,12.271,6,0,0,0,0,0,0,0,2,2
12,33790.0,10.0,5.0,5.0,12.611,1,0,0,0,0,2,0,4,0,0
12,20490.0,82249.0,5.0,5.0,12.611,5,0,0,1,0,0,0,0,2,0
12,11595.0,41900.0,5.0,5.0,12.358,6,0,1,0,0,0,0,0,1,2
12,14990.0,118000.0,5.0,5.0,12.611,6,1,1,1,0,0,0,0,2,0
12,16990.0,72363.0,5.0,5.0,12.503,4,0,1,0,0,0,0,0,1,1
12,4990.0,180000.0,5.0,5.0,12.267,12,1,1,1,0,0,0,0,2,3
12,13470.0,59767.0,5.0,5.0,12.552,7,0,1,0,0,0,0,0,1,0
12,18290.0,17508.0,5.0,5.0,12.552,4,0,1,0,0,0,0,0,1,0
12,15495.0,41285.0,5.0,5.0,12.406,5,3,0,3,0,0,0,0,1,1
12,18800.0,69130.0,5.0,5.0,12.611,7,1,1,1,0,0,0,3,0,0
12,13875.0,88959.0,5.0,5.0,12.503,3,0,1,0,0,3,0,0,0,1
12,11990.0,42000.0,5.0,5.0,12.247,7,0,1,0,0,0,0,0,8,5
12,19449.0,14496.0,5.0,5.0,12.552,5,2,0,2,0,0,0,0,0,0
12,15900.0,57000.0,5.0,5.0,12.552,6,1,2,1,0,0,0,1,2,0
12,21950.0,70735.0,5.0,5.0,12.611,5,2,1,0,0,0,0,1,1,0
12,31290.0,10000.0,5.0,4.0,12.611,1,0,0,2,0,2,1,0,1,0
12,26900.0,10.0,5.0,5.0,12.611,1,1,1,1,0,4,0,0,1,0
12,11480.0,114724.0,5.0,4.0,12.316,13,0,0,0,0,0,0,1,1,0
12,26990.0,20.0,5.0,4.0,12.503,1,0,0,0,0,2,0,0,1,4
12,2350.0,198594.0,5.0,3.0,12.035,15,2,1,0,0,0,0,0,0,2
12,15490.0,36000.0,5.0,4.0,12.358,4,0,1,0,0,0,0,0,3,2
12,15980.0,41709.0,5.0,5.0,12.503,3,0,1,2,0,0,0,0,4,1
12,14690.0,125000.0,5.0,5.0,12.611,6,1,1,5,0,0,0,0,2,0
12,16800.0,39000.0,5.0,5.0,12.406,5,1,2,2,0,0,0,3,0,1
12,14690.0,55900.0,5.0,5.0,12.406,6,0,0,3,0,0,0,1,1,1
12,8990.0,69490.0,5.0,4.0,12.358,8,0,1,0,0,0,0,0,4,1
12,8499.0,107000.0,5.0,5.0,12.267,12,0,1,0,0,0,0,0,0,3
12,2950.0,200494.0,5.0,5.0,12.611,18,2,1,0,0,0,0,0,0,0
12,14900.0,30129.0,5.0,5.0,12.358,3,1,1,2,0,0,0,0,0,5
12,17990.0,11702.0,5.0,5.0,12.503,2,0,1,0,0,0,0,0,1,3
12,22850.0,10.0,5.0,5.0,12.552,1,1,1,0,0,2,0,3,0,0
12,18390.0,22200.0,5.0,4.0,12.406,5,0,0,2,0,0,0,0,1,1
12,19990.0,31045.0,5.0,5.0,12.503,2,0,0,0,0,0,0,0,0,1
12,15490.0,56500.0,5.0,4.0,12.503,5,0,1,0,0,0,0,0,4,1
12,17490.0,10900.0,5.0,4.0,12.271,2,0,1,0,0,0,0,0,0,2
12,15995.0,64928.0,5.0,5.0,12.611,8,3,1,0,0,0,0,1,1,0
12,14930.0,104164.0,5.0,5.0,12.611,7,0,1,0,0,0,0,0,2,0
12,2990.0,180098.0,5.0,5.0,12.271,16,1,1,0,0,0,0,2,1,1
12,55990.0,2000.0,5.0,5.0,12.971,1,0,0,2,0,3,1,1,2,0
12,33840.0,20.0,5.0,5.0,12.611,0,0,0,0,0,2,0,4,1,0
12,15890.0,44500.0,5.0,5.0,12.552,6,0,1,0,0,0,0,0,3,0
12,9900.0,85000.0,5.0,5.0,12.271,3,1,1,0,0,0,0,0,1,2
12,21490.0,92000.0,5.0,5.0,12.611,6,3,0,1,0,3,0,4,0,0
12,14250.0,104967.0,5.0,5.0,12.503,4,1,0,5,0,0,0,0,1,1
12,16980.0,92083.0,5.0,5.0,12.611,7,0,0,0,0,0,0,0,5,0
12,13199.0,25405.0,5.0,5.0,12.271,2,1,0,0,0,0,0,0,1,2
12,8900.0,88000.0,4.0,5.0,12.271,3,1,1,0,0,0,0,0,4,2
12,32375.0,99.0,5.0,5.0,12.611,0,0,0,0,0,1,0,2,1,0
12,13990.0,69000.0,5.0,5.0,12.503,5,0,1,0,0,0,0,0,2,1
12,28590.0,31879.0,5.0,5.0,12.611,2,0,0,2,0,0,1,0,1,0
12,7000.0,131870.0,5.0,5.0,12.358,10,1,1,0,0,0,0,0,1,1
12,11890.0,101163.0,5.0,5.0,12.503,3,0,1,0,0,3,0,0,12,1
12,16499.0,38573.0,5.0,4.0,12.406,4,0,0,3,0,0,0,0,0,1
12,24800.0,10000.0,5.0,5.0,12.611,1,1,1,2,0,0,0,0,4,3
12,18980.0,22518.0,5.0,5.0,12.552,3,0,0,3,0,0,0,0,2,0
12,3990.0,195038.0,5.0,5.0,12.503,15,2,1,0,0,0,0,0,1,3
12,12995.0,16732.0,5.0,5.0,12.358,5,3,1,0,0,0,0,0,3,1
12,17990.0,77350.0,5.0,5.0,12.477,5,0,0,8,0,0,0,1,7,0
12,27500.0,100.0,5.0,5.0,12.611,0,0,1,0,0,0,0,0,9,0
12,16880.0,45000.0,5.0,5.0,12.552,5,4,0,3,0,0,0,0,2,0
12,33900.0,10.0,5.0,5.0,12.611,1,3,0,2,0,0,0,0,2,0
12,21550.0,113700.0,3.0,2.0,12.205,6,0,0,1,0,0,2,0,0,5
12,11990.0,63717.0,5.0,5.0,12.358,4,0,1,0,0,0,0,0,4,2
12,19500.0,101690.0,5.0,5.0,12.611,5,1,1,1,0,0,0,0,1,0
12,34990.0,10.0,5.0,5.0,12.611,1,0,0,2,0,2,1,2,2,0
12,7740.0,80000.0,5.0,5.0,12.358,8,0,1,0,0,0,0,0,4,1
12,11390.0,78500.0,5.0,5.0,12.358,8,0,1,0,0,0,0,1,2,2
12,18990.0,84222.0,5.0,5.0,12.611,5,0,1,0,0,0,0,0,1,0
12,33990.0,17105.0,5.0,5.0,12.503,2,0,0,0,0,0,0,0,3,1
12,12790.0,77500.0,5.0,4.0,12.406,8,0,0,2,0,0,0,0,3,1
12,28449.0,36510.0,5.0,5.0,12.611,3,2,0,0,0,0,0,1,3,0
12,14900.0,97573.0,5.0,5.0,12.503,4,1,1,1,0,0,0,3,1,1
12,21950.0,122700.0,5.0,4.0,12.615,11,0,0,0,0,0,1,1,3,1
12,24999.0,43544.0,5.0,5.0,12.611,3,3,1,0,0,0,0,1,1,0
12,23290.0,87100.0,5.0,5.0,12.611,4,0,0,1,0,0,0,0,3,0
12,15979.0,41805.0,5.0,5.0,12.552,5,0,0,3,0,0,0,0,2,0
12,12890.0,101239.0,5.0,5.0,12.503,3,0,1,0,0,3,0,0,12,1
12,9200.0,102254.0,5.0,5.0,12.174,20,2,0,0,0,0,1,1,0,0
12,31390.0,33700.0,5.0,5.0,12.611,2,3,0,1,0,0,0,4,2,0
12,23790.0,10.0,4.0,5.0,12.687,0,0,0,3,0,3,0,0,2,2
12,17979.0,176965.0,5.0,5.0,12.611,4,0,0,0,0,0,0,0,0,0
12,9000.0,120370.0,5.0,5.0,12.358,9,1,1,0,0,0,0,3,0,1
12,22990.0,13150.0,5.0,5.0,12.503,2,0,0,0,0,0,0,0,4,3
12,16990.0,1.0,5.0,5.0,12.437,1,1,1,4,0,2,0,0,3,1
12,26690.0,36864.0,5.0,5.0,12.611,2,0,0,0,0,0,0,0,2,0
12,17900.0,24000.0,5.0,5.0,12.503,2,1,1,2,0,0,0,0,1,1
12,13790.0,116620.0,5.0,5.0,12.611,10,0,1,0,0,0,0,0,3,0
12,19980.0,42799.0,5.0,5.0,12.552,4,0,0,2,0,0,0,0,0,0
12,8849.0,91710.0,5.0,5.0,12.271,7,2,1,0,0,0,0,0,0,2
12,15380.0,47013.0,5.0,5.0,12.503,4,3,1,0,0,0,0,0,0,3
12,22980.0,79500.0,5.0,5.0,12.611,4,0,0,1,0,0,0,0,5,0
12,19880.0,97300.0,5.0,4.0,12.611,7,0,1,1,0,0,1,1,0,0
12,16880.0,29951.0,5.0,5.0,12.503,3,0,1,0,0,0,0,0,1,1
12,17000.0,38000.0,5.0,5.0,12.552,3,1,0,2,0,0,0,0,1,0
12,10900.0,67210.0,5.0,4.0,12.503,8,0,1,1,0,0,0,0,2,1
12,21470.0,14300.0,5.0,5.0,12.552,2,0,0,0,0,0,0,0,0,0
12,31499.0,62982.0,5.0,4.0,12.971,4,0,0,2,0,0,1,1,1,0
12,11580.0,89680.0,5.0,5.0,12.316,10,0,1,0,0,0,0,0,2,0
12,15480.0,34958.0,5.0,5.0,12.358,1,0,1,0,0,3,0,0,3,2
12,36985.0,19582.0,5.0,5.0,12.971,3,0,0,2,0,0,1,1,5,0
12,29950.0,79136.0,5.0,4.0,12.971,4,0,0,2,0,0,1,1,2,0
12,35995.0,34568.0,5.0,4.0,12.999,2,3,0,3,0,0,2,1,0,1
12,5200.0,60263.0,5.0,5.0,12.271,13,3,1,0,0,0,0,0,2,5
12,13695.0,1500.0,4.0,5.0,12.271,1,0,1,0,0,0,0,0,2,1
12,13280.0,86009.0,5.0,5.0,12.503,3,0,1,0,0,3,0,0,0,1
12,23980.0,43600.0,5.0,5.0,12.611,5,0,1,0,0,0,0,2,2,0
12,17500.0,61736.0,5.0,5.0,12.611,7,1,1,1,0,0,0,3,4,0
12,10900.0,78500.0,5.0,5.0,12.316,10,1,1,1,0,0,0,3,2,0
12,35990.0,99.0,5.0,5.0,12.503,1,0,1,0,0,2,0,4,0,1
12,32990.0,28692.0,5.0,4.0,12.796,4,0,0,3,0,0,1,1,0,1
12,13990.0,80000.0,5.0,5.0,12.503,8,1,0,1,0,0,0,2,3,3
12,15900.0,21992.0,5.0,5.0,12.437,4,1,1,2,0,0,0,0,6,1
12,24700.0,157791.0,7.0,5.0,12.971,6,1,0,1,0,0,1,1,2,0
12,21990.0,6000.0,5.0,5.0,12.552,2,4,1,0,0,0,0,0,2,0
12,12990.0,76520.0,5.0,5.0,12.503,3,0,1,0,0,3,0,0,1,1
12,21500.0,38727.0,5.0,5.0,12.611,5,1,2,0,0,0,1,3,0,0
12,9900.0,167216.0,4.0,4.0,12.259,12,2,1,0,0,0,0,2,9,4
12,19990.0,10805.0,5.0,5.0,12.358,1,0,1,0,0,4,0,0,6,3
12,16990.0,25397.0,5.0,5.0,12.316,10,3,1,0,0,0,0,1,0,0
12,34990.0,44973.0,5.0,5.0,12.971,4,0,0,2,0,0,1,1,0,0
12,13429.0,46585.0,5.0,5.0,12.358,3,0,1,0,0,0,0,0,4,2
12,7990.0,75400.0,5.0,5.0,12.358,10,0,1,0,0,0,0,0,4,1
12,13875.0,86475.0,5.0,5.0,12.503,3,0,1,0,0,0,0,0,3,1
12,12990.0,184700.0,7.0,5.0,12.971,11,0,1,1,0,0,1,0,1,0
12,15890.0,77400.0,5.0,4.0,12.267,9,0,0,1,0,0,0,0,8,3
12,20750.0,76900.0,5.0,5.0,12.611,5,0,0,1,0,0,0,0,1,0
12,14444.0,160635.0,5.0,4.0,12.552,6,0,0,1,0,0,0,1,2,0
12,12900.0,118000.0,5.0,5.0,12.611,10,1,1,1,0,0,0,0,2,0
12,36980.0,17483.0,5.0,5.0,12.796,3,0,0,3,0,0,1,1,1,1
12,14480.0,93544.0,5.0,5.0,12.552,4,1,0,2,0,0,0,0,1,0
12,12980.0,16987.0,5.0,5.0,12.271,3,0,1,0,0,0,0,0,2,1
12,14870.0,25.0,5.0,4.0,12.271,1,0,1,0,0,2,0,0,0,2
12,30785.0,20253.0,5.0,5.0,12.503,4,0,0,0,0,0,0,2,0,1
12,27995.0,150.0,5.0,5.0,12.611,2,0,1,2,0,2,0,0,4,0
12,17999.0,89472.0,5.0,5.0,12.552,6,2,0,3,0,0,0,2,1,0
12,26410.0,5.0,5.0,5.0,12.503,1,0,0,0,0,2,0,0,1,3
12,27995.0,1750.0,5.0,5.0,12.611,1,0,1,0,0,3,0,4,4,0
12,26999.0,19410.0,5.0,4.0,12.611,1,0,0,0,0,0,0,0,2,0
12,28980.0,36172.0,5.0,5.0,12.611,2,0,0,0,0,0,1,4,1,0
12,18990.0,17000.0,5.0,5.0,12.437,2,0,1,0,0,3,0,0,0,0
12,18990.0,43292.0,5.0,5.0,12.406,4,0,0,2,0,0,0,1,5,1
12,11990.0,77500.0,5.0,5.0,12.267,9,0,1,0,0,0,0,0,3,3
12,4890.0,240000.0,5.0,5.0,12.174,22,5,1,1,0,0,1,0,1,0
12,18890.0,28228.0,5.0,5.0,12.552,3,0,1,2,0,0,0,0,1,0
12,19790.0,53802.0,5.0,5.0,12.552,2,0,0,0,0,3,0,0,0,0
12,8500.0,102493.0,5.0,5.0,12.358,8,3,1,0,0,0,0,0,1,1
12,19760.0,92120.0,5.0,5.0,12.552,3,0,0,1,0,0,0,0,2,0
12,14790.0,91496.0,5.0,5.0,12.611,8,0,1,0,0,0,0,0,2,0
12,18390.0,10.0,5.0,5.0,12.503,1,0,1,0,0,0,0,0,2,3
12,27910.0,12789.0,5.0,5.0,12.552,1,0,0,0,0,0,1,0,0,0
12,9900.0,111609.0,5.0,5.0,12.247,10,0,0,0,0,0,0,0,5,3
12,16990.0,11756.0,5.0,5.0,12.437,3,0,1,0,0,3,0,0,1,0
12,14950.0,125000.0,5.0,5.0,12.611,9,1,0,1,0,0,1,2,0,0
12,5390.0,19023.0,5.0,4.0,12.271,16,0,1,0,0,0,0,0,0,2
12,29900.0,102000.0,7.0,5.0,12.971,6,4,0,1,0,0,1,1,1,0
12,32900.0,25571.0,5.0,5.0,12.552,2,0,0,0,0,0,1,0,3,0
12,9900.0,69000.0,5.0,5.0,12.247,6,1,1,4,0,0,0,0,5,1
12,23799.0,18508.0,5.0,4.0,12.552,4,0,0,3,0,0,0,0,2,0
12,18490.0,125000.0,5.0,5.0,12.611,7,0,0,0,0,0,0,0,1,0
12,10290.0,48155.0,5.0,5.0,12.271,4,0,1,0,0,0,0,0,2,2
12,23999.0,26893.0,5.0,4.0,12.611,5,0,0,0,0,0,0,0,1,0
12,16995.0,19750.0,5.0,5.0,12.358,4,0,0,0,0,0,0,0,4,2
12,24850.0,146639.0,7.0,5.0,12.701,7,3,0,1,0,0,1,1,3,0
12,12990.0,80196.0,5.0,5.0,12.358,7,0,0,0,0,0,0,0,5,1
12,23490.0,56340.0,5.0,5.0,12.611,3,3,1,0,0,0,0,0,0,0
12,25980.0,69003.0,5.0,5.0,12.611,4,0,0,2,0,0,1,1,0,0
12,18990.0,22946.0,5.0,5.0,12.503,3,0,1,0,0,0,0,0,0,1
12,33995.0,10.0,5.0,5.0,12.611,0,0,0,0,0,2,0,2,0,0
12,26410.0,5.0,5.0,5.0,12.503,1,0,0,0,0,2,0,0,1,3
12,1195.0,164010.0,4.0,5.0,12.001,18,2,1,0,0,0,0,0,3,2
12,14900.0,1376.0,5.0,5.0,12.358,2,1,1,0,0,0,0,0,3,1
12,30970.0,0.0,5.0,5.0,12.611,0,0,0,0,0,1,0,0,0,0
12,9444.0,71875.0,4.0,5.0,12.271,5,0,1,0,0,0,0,0,2,2
12,12249.0,21545.0,4.0,5.0,12.271,4,2,1,0,0,0,0,0,1,2
12,24910.0,5.0,5.0,5.0,12.503,1,0,0,2,0,2,0,0,1,3
12,29990.0,25921.0,5.0,5.0,12.611,3,0,0,0,0,0,1,1,0,0
12,25407.0,0.0,5.0,5.0,12.611,0,0,1,0,0,1,0,0,0,0
12,9200.0,151306.0,5.0,5.0,12.552,8,1,1,0,0,0,0,3,2,0
12,7750.0,144669.0,5.0,5.0,12.358,9,3,1,0,0,0,0,0,4,1
12,11499.0,85341.0,5.0,5.0,12.437,4,1,1,2,0,0,0,0,4,1
12,19850.0,90836.0,5.0,5.0,12.552,5,2,0,2,0,0,0,0,2,0
12,7990.0,103269.0,5.0,5.0,12.247,10,1,1,1,0,0,0,3,1,5
12,22100.0,65584.0,5.0,4.0,12.552,4,0,0,3,0,0,0,2,1,0
12,11945.0,30400.0,5.0,5.0,12.358,6,0,1,0,0,0,0,0,5,1
12,23990.0,39895.0,5.0,5.0,12.611,3,3,1,0,0,0,0,0,2,0
12,16890.0,36508.0,5.0,5.0,12.503,3,0,1,0,0,0,0,0,1,3
12,13890.0,35141.0,5.0,5.0,12.358,2,0,1,0,0,3,0,0,1,1
12,12990.0,90490.0,5.0,5.0,12.503,8,0,1,0,0,0,0,0,8,3
12,20990.0,47000.0,5.0,5.0,12.611,7,0,1,0,0,0,1,0,1,0
12,17680.0,0.0,5.0,5.0,12.271,0,0,0,0,0,1,0,0,3,2
12,23980.0,10000.0,5.0,5.0,12.552,5,4,0,3,0,0,0,1,1,0
12,13480.0,90070.0,5.0,5.0,12.503,3,0,1,0,0,0,0,0,0,1
12,24910.0,5.0,5.0,5.0,12.503,1,0,0,2,0,2,0,0,3,3
12,7750.0,147952.0,5.0,5.0,12.358,9,3,1,0,0,0,0,0,4,1
12,22990.0,16163.0,5.0,4.0,12.552,2,0,0,3,0,0,0,0,3,0
12,15950.0,63071.0,5.0,5.0,12.503,6,0,1,0,0,0,1,0,1,1
12,15350.0,34000.0,5.0,5.0,12.358,4,0,0,0,0,0,0,0,3,1
12,26990.0,24102.0,5.0,5.0,12.552,1,3,1,0,0,0,0,0,0,0
12,25490.0,52100.0,5.0,5.0,12.503,5,0,1,0,0,0,0,0,1,1
12,11480.0,114724.0,5.0,4.0,12.611,13,0,0,0,0,0,0,1,1,0
12,14590.0,44865.0,5.0,4.0,12.552,4,0,1,0,0,0,0,0,1,0
12,12400.0,168789.0,5.0,5.0,12.611,9,1,1,1,0,0,0,0,1,0
12,32900.0,11983.0,5.0,5.0,12.552,1,0,0,0,0,0,1,4,1,0
12,21840.0,65280.0,5.0,5.0,12.552,3,0,0,3,0,0,0,0,0,0
12,15950.0,85900.0,5.0,5.0,12.611,9,0,1,0,0,0,0,0,7,0
12,30700.0,54081.0,5.0,5.0,12.971,5,0,0,1,0,0,0,1,1,0
12,21490.0,19672.0,5.0,4.0,12.503,1,0,0,0,0,0,0,0,3,1
12,22990.0,29155.0,5.0,5.0,12.503,2,0,0,0,0,0,0,0,1,3
12,11999.0,19628.0,5.0,5.0,12.271,4,3,1,0,0,0,0,0,2,1
12,35760.0,13070.0,5.0,5.0,12.999,2,0,0,3,0,0,2,0,3,1
12,23499.0,60196.0,5.0,4.0,12.796,3,0,0,3,0,0,0,1,6,1
12,27900.0,24200.0,5.0,5.0,12.358,2,1,1,0,0,0,0,2,3,2
12,27999.0,14715.0,5.0,4.0,12.611,3,0,0,2,0,0,1,0,0,0
12,31890.0,53622.0,5.0,5.0,12.796,4,0,0,3,0,0,1,1,2,1
12,30989.0,26014.0,5.0,5.0,12.611,1,0,0,2,0,0,1,0,1,0
12,27690.0,0.0,4.0,5.0,12.687,0,0,0,3,0,1,0,0,0,7
12,25390.0,66969.0,5.0,5.0,12.611,2,0,0,0,0,0,0,0,1,0
12,19800.0,30361.0,5.0,5.0,12.611,4,1,1,2,0,0,0,0,1,0
12,13999.0,5.0,4.0,5.0,12.271,1,0,1,0,0,2,0,0,2,2
5,750.0,143000.0,5.0,4.0,5.148,18,0,1,0,0,0,0,4,0,3
5,999.0,111839.0,4.0,3.0,5.014,16,2,1,0,0,0,0,0,0,2
5,2795.0,247924.0,5.0,5.0,5.088,16,2,1,0,0,0,0,0,11,2
5,2735.0,202470.0,5.0,5.0,5.088,17,2,1,0,0,0,0,0,1,2
5,4899.0,160000.0,5.0,4.0,5.148,12,0,0,1,0,0,0,0,1,3
5,4400.0,166617.0,5.0,5.0,5.139,16,2,1,0,0,0,0,0,2,2
5,7950.0,152523.0,5.0,4.0,5.148,8,0,1,0,0,0,0,0,0,3
5,8450.0,174000.0,5.0,5.0,5.255,8,3,1,0,0,0,0,2,1,0
5,3990.0,265761.0,5.0,3.0,5.088,12,3,1,1,0,0,0,0,2,1
5,3490.0,249000.0,5.0,5.0,5.06,15,1,1,1,0,0,0,0,0,5
5,3950.0,46147.0,5.0,3.0,5.088,17,2,1,0,0,0,0,0,0,2
5,3990.0,254000.0,5.0,5.0,5.06,14,0,1,1,0,0,0,0,3,5
5,5200.0,237809.0,7.0,5.0,5.206,14,2,1,0,0,0,0,0,1,5
5,5950.0,164186.0,5.0,5.0,5.088,9,2,1,0,0,0,0,0,0,2
5,5490.0,126500.0,5.0,5.0,5.139,11,0,1,0,0,0,0,0,1,3
5,3445.0,189391.0,5.0,3.0,5.088,16,2,1,0,0,0,0,0,11,2
5,1488.0,126000.0,5.0,5.0,5.088,21,0,1,0,0,0,0,0,4,1
5,6999.0,100960.0,5.0,5.0,5.168,10,0,1,0,0,0,0,0,0,0
5,4899.0,160000.0,5.0,4.0,5.148,12,0,0,1,0,0,0,0,1,3
5,7999.0,84278.0,5.0,3.0,5.088,14,2,1,0,0,0,0,1,0,2
5,2390.0,289000.0,5.0,5.0,5.139,14,0,1,1,0,0,0,0,4,3
5,7750.0,129000.0,7.0,5.0,5.076,9,3,1,0,0,0,0,0,0,5
5,21880.0,76700.0,5.0,5.0,5.316,6,0,0,1,0,0,1,2,0,0
5,8950.0,135470.0,5.0,5.0,5.139,5,0,1,1,0,0,0,0,2,3
5,4450.0,78167.0,4.0,3.0,5.014,13,2,1,0,0,0,0,0,2,2
5,4799.0,152808.0,5.0,4.0,5.139,15,0,0,1,0,0,0,0,4,1
5,3950.0,198000.0,5.0,5.0,5.06,12,3,1,0,0,0,0,0,8,5
5,2300.0,290000.0,5.0,5.0,5.148,15,0,1,1,0,0,0,0,3,3
5,7990.0,74995.0,5.0,4.0,5.076,14,0,1,0,0,0,0,0,2,0
5,9450.0,78366.0,5.0,5.0,5.139,11,2,1,0,0,0,0,0,0,3
5,8499.0,72533.0,5.0,5.0,5.139,10,2,1,0,0,0,0,0,0,3
5,6950.0,145114.0,5.0,5.0,5.06,10,1,1,1,0,0,0,0,3,5
5,2990.0,239800.0,5.0,5.0,5.139,16,0,1,0,0,0,0,0,0,3
5,6350.0,162700.0,5.0,5.0,5.148,13,0,1,0,0,0,0,2,4,3
5,13990.0,164298.0,5.0,4.0,5.148,8,0,0,0,0,0,1,2,0,1
5,6390.0,30000.0,4.0,3.0,5.014,11,3,1,0,0,0,0,4,2,2
5,9900.0,126000.0,5.0,5.0,5.168,8,1,1,1,0,0,0,2,0,0
5,5900.0,158061.0,5.0,5.0,5.06,11,1,1,1,0,0,0,0,1,5
5,7950.0,152523.0,5.0,4.0,5.148,8,0,1,0,0,0,0,0,0,3
5,7900.0,119000.0,5.0,5.0,5.255,14,1,1,1,0,0,1,0,0,0
5,34433.0,3400.0,5.0,5.0,5.579,3,0,0,3,0,0,2,1,2,0
5,34990.0,50143.0,4.0,2.0,5.578,9,0,1,0,0,0,2,1,0,4
5,13950.0,38900.0,5.0,5.0,5.255,9,0,1,0,0,0,0,0,1,7
5,2950.0,64480.0,4.0,3.0,5.232,25,2,1,0,0,0,0,0,0,4
5,2599.0,288986.0,4.0,4.0,5.139,12,2,1,1,0,0,0,0,2,3
5,6950.0,99720.0,5.0,3.0,5.139,17,2,1,0,0,0,0,0,0,2
5,37990.0,96250.0,7.0,4.0,5.773,4,0,0,2,0,0,1,1,2,0
5,7499.0,139725.0,5.0,5.0,5.139,9,2,1,0,0,0,0,0,0,3
5,12980.0,160556.0,5.0,4.0,5.148,5,0,0,1,0,0,0,0,4,3
